avg_global_supply_usd,avg_supply_on_chain_usd,blockchain,chain_supply_share_pct,currency,fee_per_supply_dollar,gas_fees_native,gas_fees_usd,token_symbol,transfer_count,transfer_volume_usd,unique_receivers,unique_senders,velocity,week
,,polygon,,BRL,,662.8101499273729,373.04387903729645,BRLA,49843,12810318.456606144,5999,5876,,2024-11-25
,,bnb,,BRL,,0.02737459802003881,17.408922503554948,BRZ,58,455.2354084853047,14,13,,2024-11-25
,,ethereum,,BRL,,0.012793315598712073,45.26545091816691,BRZ,15,50980.38524950162,9,8,,2024-11-25
,,polygon,,BRL,,37.96609923639933,21.574534311354146,BRZ,4071,16447380.923935411,596,535,,2024-11-25
1549103.4285714286,45100,arbitrum,2.911361447414191,CAD,4.017389928467601e-08,4.8941e-07,0.001811842857738888,CADC,1,14272.104814337756,1,1,0.316454652202611,2024-11-25
1549103.4285714286,1118852,ethereum,72.22577778630294,CAD,7.70133497126549e-06,0.0024045204917389753,8.616654035270336,CADC,3,17139.965067775353,3,3,0.01531924246260931,2024-11-25
1549103.4285714286,385151.4285714286,polygon,24.862860766282875,CAD,2.93703903645677e-06,2.0234940540950905,1.131204780661377,CADC,156,311228.02942620195,27,24,0.8080666624568494,2024-11-25
83990770.85714285,2826057.714285714,avalanche_c,3.364724106524112,EUR,0.00019183700736178356,12.514071169289625,542.1424545402538,EURC,1815,2947187.948500293,81,88,1.0428619109943387,2024-11-25
83990770.85714285,36632069.428571425,base,43.614398409174875,EUR,0.0003738188714361488,3.891047382551844,13693.758852159219,EURC,127120,989584525.3476372,2698,2235,27.01415838046551,2024-11-25
83990770.85714285,37652311.71428572,ethereum,44.82910601966887,EUR,0.00024016705117285364,2.5700516148635093,9042.844674261094,EURC,1038,49098352.77071998,333,287,1.3039930494384893,2024-11-25
28229615.14285714,28229615.14285714,ethereum,100,EUR,9.442622505605112e-07,0.007591723664869862,26.656159927251373,EURCV,11,1711616.0266963844,9,9,0.060631929200404625,2024-11-25
,,bnb,,EUR,,0.008428345847930202,5.426948187401809,EURI,82,171219.22159813077,48,43,,2024-11-25
,,ethereum,,EUR,,0.03916564128561809,138.29277945025572,EURI,43,8508691.159881972,31,20,,2024-11-25
,,arbitrum,,EUR,,0.000167768756277,0.5881565223726863,EURe,63,67627.37614822808,28,27,,2024-11-25
,,ethereum,,EUR,,0,0,EURe,333,17756271.368575063,101,97,,2024-11-25
,,gnosis,,EUR,,36.23949861088614,36.22288800512462,EURe,63845,95075530.27266409,2607,3070,,2024-11-25
,,polygon,,EUR,,170.64070474362973,95.58739952325976,EURe,8332,5557509.759668563,476,461,,2024-11-25
1491317668,1923592.2857142857,arbitrum,0.1289860857273962,JPY,3.0344849979228577e-09,1.59106e-06,0.005837111933120139,GYEN,1,247.04483466474363,1,1,0.00012842889654915033,2024-11-25
1491317668,1466501069.7142856,ethereum,98.3359280978012,JPY,1.2277595518183495e-06,0.502975665461692,1800.5106960935414,GYEN,137,51189.648619396736,93,61,3.4905974278879916e-05,2024-11-25
,,avalanche_c,,TRY,,1.510373590773166,64.7630974785867,TRYB,246,85158.40615980777,13,14,,2024-11-25
,,ethereum,,TRY,,0.0898929304663908,312.2501089104099,TRYB,125,199462104.85770616,23,18,,2024-11-25
,,polygon,,TRY,,0.3122969888608038,0.18029305926825073,TRYB,51,7902.738305513314,12,12,,2024-11-25
8394970.285714285,590555,avalanche_c,7.034628830133527,CHF,1.1952283447372718e-06,0.0161357705,0.7058480751263195,VCHF,1,0.7841210041461001,1,1,1.327769647443676e-06,2024-11-25
3277063.285714286,1005316,avalanche_c,30.67734469402766,EUR,3.6685468523848047e-07,0.008538406,0.36880488474520823,VEUR,1,0.013569044103526566,1,1,1.3497292496614564e-08,2024-11-25
3277063.285714286,59175,polygon,1.8057325977792922,EUR,8.902716745607285e-07,0.08945141540667165,0.05268182634213111,VEUR,10,7.6261559584455325,8,8,0.00012887462540676862,2024-11-25
,,avalanche_c,,SGD,,13.719671907101375,589.5137985579789,XSGD,1594,1639300.4479054888,55,47,,2024-11-25
,,ethereum,,SGD,,0.5218253244799862,1857.7319709874323,XSGD,387,3257506.53356661,160,121,,2024-11-25
,,polygon,,SGD,,303.0266948460264,170.91794663122226,XSGD,12825,12969186.588569155,990,954,,2024-11-25
,,ethereum,,CHF,,0.26764191052067754,940.0103152652916,ZCHF,121,4011021.250438509,52,54,,2024-11-25
2615120.1428571427,1108106.7142857143,ethereum,42.37307097772782,AUD,0.000765866783474298,0.26308239259975474,848.662125016273,AUDD,45,1196548.3899978362,22,24,1.0798133199374498,2024-11-18
,,polygon,,BRL,,832.7205572788259,403.43636950361935,BRLA,37609,10627909.209787004,4069,4059,,2024-11-18
,,bnb,,BRL,,0.006275625621885969,3.859020121300488,BRZ,40,516.1306407782896,13,16,,2024-11-18
,,ethereum,,BRL,,0.018783717382807708,60.09616560411429,BRZ,21,28422.378689640933,11,10,,2024-11-18
,,polygon,,BRL,,36.460746843037256,17.55502505874258,BRZ,3067,2646942.1596787376,410,395,,2024-11-18
1560532,45100,arbitrum,2.8900400632604777,CAD,8.121371245672426e-08,1.09238e-06,0.0036627384317982643,CADC,2,4288.2175023592645,2,2,0.09508242799022759,2024-11-18
1560532,1136709.142857143,ethereum,72.84113000291843,CAD,1.583813364812513e-05,0.005759038617055805,18.00335132361719,CADC,5,163022.95983584097,4,5,0.14341659945311888,2024-11-18
1560532,378722.85714285716,polygon,24.268829933821102,CAD,4.503878104237145e-07,0.37404615746546477,0.17057215838598466,CADC,32,100800.75228418078,13,14,0.26615967423946096,2024-11-18
84553356.85714285,2831652.1428571427,avalanche_c,3.348952954808597,EUR,0.00019277986215195542,14.805188603588908,545.8855097622892,EURC,2106,6693594.680344524,71,80,2.3638477972053,2024-11-18
84553356.85714285,40373752.71428572,base,47.7494380057544,EUR,0.0002713227890214867,3.42766832527671,10954.31918970382,EURC,172894,1377314182.3273063,3235,2538,34.11409863418423,2024-11-18
84553356.85714285,34326624.71428572,ethereum,40.597589486934595,EUR,0.0002959213296315084,3.154197468120069,10157.980427213226,EURC,953,97572248.6031135,334,256,2.842465561797774,2024-11-18
28066793.57142857,28066793.57142857,ethereum,100,EUR,1.8736179660687457e-06,0.016379384673893896,52.586448685371344,EURCV,16,2664210.523807979,12,10,0.09492393625327018,2024-11-18
,,bnb,,EUR,,0.011295042799999998,7.07590933608159,EURI,89,426083.2417124226,39,33,,2024-11-18
,,ethereum,,EUR,,0.054119186731301006,174.31749458407836,EURI,66,60797592.36789989,32,25,,2024-11-18
,,arbitrum,,EUR,,0.00012688746185199998,0.39999042557395026,EURe,21,5317.362127529959,8,5,,2024-11-18
,,ethereum,,EUR,,0,0,EURe,322,10332515.751586754,79,77,,2024-11-18
,,gnosis,,EUR,,42.41861349427188,42.41279558073391,EURe,61680,101423434.81791458,2543,3040,,2024-11-18
,,polygon,,EUR,,182.87645856487276,85.99701466620448,EURe,7997,9554492.84918363,450,434,,2024-11-18
1481123010.2857144,1928878,arbitrum,0.1302307766880154,JPY,2.3171526370916154e-07,0.00013207752,0.44695047443280006,GYEN,6,9.382346120386869,6,6,4.864146991352936e-06,2024-11-18
1481123010.2857144,1466495784,ethereum,99.01242326369012,JPY,7.81030912539475e-07,0.34979380399817905,1145.3785404128128,GYEN,119,25341.702097679896,82,62,1.728044660896202e-05,2024-11-18
,,avalanche_c,,TRY,,1.4069015897332793,53.426482580743595,TRYB,257,89239.28367995463,16,18,,2024-11-18
,,ethereum,,TRY,,0.09297065358758999,295.6658402080256,TRYB,141,353710710.9352499,20,19,,2024-11-18
,,polygon,,TRY,,0.6221155517001511,0.3064285668508127,TRYB,40,6387.121576357935,13,14,,2024-11-18
7929400.142857143,590555,avalanche_c,7.4476629929185245,CHF,1.5990681108081755e-06,0.022091618161311152,0.9443376681783221,VCHF,2,23.151838400773624,2,2,3.9203526175840736e-05,2024-11-18
7929400.142857143,53631.57142857143,ethereum,0.6763635390109946,CHF,0.0022532730128339384,0.03843470290274052,120.84657253587572,VCHF,9,100635.50599902595,8,7,1.8764228479312068,2024-11-18
3182534.1428571427,,arbitrum,,EUR,,0.00011536519332399999,0.36029038876886565,VEUR,10,23455.365929796735,7,6,,2024-11-18
3182534.1428571427,1005316,avalanche_c,31.58853777755454,EUR,1.1417279825471325e-06,0.031042104020000003,1.147797408502353,VEUR,3,19.380303840784528,3,3,1.9277822934067026e-05,2024-11-18
3182534.1428571427,298525,ethereum,9.380103609257654,EUR,0.0003146485338341311,0.029669375449352393,93.93045356283399,VEUR,8,43848.43381422715,7,8,0.1468836238647589,2024-11-18
3182534.1428571427,59175,polygon,1.8593673262802837,EUR,1.341086822160508e-06,0.18142858620019922,0.07935881270134806,VEUR,20,3.813742283386453,7,6,6.444853879825016e-05,2024-11-18
,,avalanche_c,,SGD,,10.83007728629537,410.98461385190086,XSGD,1217,1699893.3985545214,63,57,,2024-11-18
,,ethereum,,SGD,,0.45596551937607516,1473.2209190573524,XSGD,268,7911207.198381106,134,91,,2024-11-18
,,polygon,,SGD,,345.99644243759485,168.1610782714287,XSGD,12419,11249013.535824154,848,803,,2024-11-18
,,ethereum,,CHF,,0.3512104954490746,1136.5312902761736,ZCHF,101,1527960.8278696833,40,45,,2024-11-18
1343740,837933,ethereum,62.358268712697395,AUD,0.0034536833305435248,0.9010561304176221,2893.9552342123275,AUDD,67,542788.5211569809,17,15,0.6477707897373428,2024-11-11
,,polygon,,BRL,,908.7020282646969,357.4103071615327,BRLA,36775,10825989.272389611,4084,4104,,2024-11-11
,,bnb,,BRL,,0.0005688225770898859,0.353879898372374,BRZ,7,10.576519766028929,6,7,,2024-11-11
,,ethereum,,BRL,,0.0255980376090155,81.08752964058789,BRZ,13,10307.101697872498,8,4,,2024-11-11
,,polygon,,BRL,,17.585424646370402,6.928425324506535,BRZ,1407,5762992.704765863,169,171,,2024-11-11
1646246.2857142857,1243852,ethereum,75.55685991785295,CAD,5.5966036802703294e-06,0.002167848422807986,6.96134668091161,CADC,1,7146.481429868005,1,1,0.005745443533368926,2024-11-11
1646246.2857142857,357294.28571428574,polygon,21.703574295948084,CAD,9.71135727624829e-07,0.9172743305858766,0.34698124613333636,CADC,52,224315.653727991,18,14,0.6278176357608122,2024-11-11
88879808.85714285,3024827,avalanche_c,3.4032780210653084,EUR,0.000171874993468015,15.415268364608625,519.8921208668754,EURC,2345,6377122.811440179,82,102,2.108260343960226,2024-11-11
88879808.85714285,46684150,base,52.525034201002576,EUR,0.0003516112529762265,5.178600716385636,16414.672475630105,EURC,209533,1167138132.9177194,2830,2459,25.000736500883477,2024-11-11
88879808.85714285,31822666.14285714,ethereum,35.80415681812046,EUR,0.0006033664045145781,6.009449601656191,19200.727652683512,EURC,1151,132572345.7630555,329,279,4.165972303135024,2024-11-11
28102893.57142857,28102893.57142857,ethereum,100,EUR,6.457538539949723e-06,0.05716078698569098,181.4755183216053,EURCV,27,8053921.572097281,13,12,0.28658691503160655,2024-11-11
,,bnb,,EUR,,0.038053759443319374,24.02410927876865,EURI,266,226993.12241555259,66,59,,2024-11-11
,,ethereum,,EUR,,0.0976805530385192,311.5065510778342,EURI,61,43097552.736054696,36,23,,2024-11-11
16094899.5,,arbitrum,,EUR,,1.0145817164999999e-05,0.03226221071851622,EURe,13,7029.238126555705,7,7,,2024-11-11
16094899.5,4650611,ethereum,28.894936560492347,EUR,,0,0,EURe,211,13224022.062697992,75,73,2.8435020823496076,2024-11-11
16094899.5,10664524,gnosis,66.26027083921835,EUR,3.4423833322059603e-06,36.694857036601135,36.711379663510435,EURe,61968,78226569.5404043,2406,2883,7.335214355596584,2024-11-11
16094899.5,557634.5,polygon,3.464665933453017,EUR,7.437444270945783e-05,107.20984952933466,41.47375517306716,EURe,6732,5341915.367477814,388,376,9.57959984089545,2024-11-11
1479006678,1466495784,ethereum,99.15410158817417,JPY,8.338873960226899e-07,0.38624406526564803,1222.892350598013,GYEN,88,13426.086716910306,60,46,9.155216716879635e-06,2024-11-11
,,avalanche_c,,TRY,,1.6656602032810253,56.21775512013847,TRYB,213,361810.6951400231,13,16,,2024-11-11
,,bnb,,TRY,,0.000193456,0.11926832432333337,TRYB,2,5.822382402431427,2,2,,2024-11-11
,,ethereum,,TRY,,0.18245168353007202,578.5338552138721,TRYB,145,144962084.7209342,26,26,,2024-11-11
,,polygon,,TRY,,2.561188865000675,1.022842126307741,TRYB,431,613967.5138706008,28,27,,2024-11-11
7537413.571428572,590555,avalanche_c,7.834982045280974,CHF,3.996810532329416e-06,0.07060964402063238,2.3603364439197985,VCHF,7,17142.697125800165,5,6,0.029028112751225823,2024-11-11
7537413.571428572,45925,ethereum,0.6092938852935438,CHF,0.00019049733185412204,0.002817204018699768,8.748589965400555,VCHF,2,308.57136480894496,2,2,0.00671902808511584,2024-11-11
3023241.8571428573,,arbitrum,,EUR,,5.85163e-06,0.019144099491247218,VEUR,4,46404.60944839197,4,4,,2024-11-11
3023241.8571428573,1017909.7142857143,avalanche_c,33.66947675326576,EUR,2.6321743617318954e-06,0.08024251475894907,2.679315852500696,VEUR,9,92898.69518430045,6,5,0.09126417979957009,2024-11-11
3023241.8571428573,263119.28571428574,ethereum,8.703216551882125,EUR,0.00016362733860610454,0.01343420188479454,43.0535084573678,VEUR,9,615327.3666001348,4,5,2.3385870972160605,2024-11-11
3023241.8571428573,51975,polygon,1.7191810134938874,EUR,7.432322600564265e-08,0.009624991929783867,0.0038629496716432767,VEUR,2,17714.978647123953,2,2,0.3408365300071949,2024-11-11
,,avalanche_c,,SGD,,9.803364625312925,331.14564839316705,XSGD,1064,2597303.5559574817,61,54,,2024-11-11
,,ethereum,,SGD,,0.9899450352192167,3152.259468002262,XSGD,356,14400246.413809031,173,118,,2024-11-11
,,polygon,,SGD,,526.1096600616163,204.67147706628128,XSGD,15437,14166229.273036642,985,946,,2024-11-11
,,ethereum,,CHF,,0.5136242883636245,1654.9962288497154,ZCHF,110,756622.9693917006,49,51,,2024-11-11
1688050.857142857,724190.1428571428,ethereum,42.900967100178775,AUD,0.002188644905198402,0.561221372300235,1584.9950665591887,AUDD,55,573291.3704033697,20,15,0.7916310047269723,2024-11-04
,,polygon,,BRL,,1111.7981686249918,373.6539315490426,BRLA,29613,12038724.462420506,2876,2825,,2024-11-04
,,avalanche_c,,BRL,,0.0013731206,0.04344052961514584,BRZ,1,1.0004351764050385,1,1,,2024-11-04
,,bnb,,BRL,,0.001009226000526157,0.6043458530401018,BRZ,4,2545.6708095367176,4,3,,2024-11-04
,,ethereum,,BRL,,0.019101520337874645,53.131960366476186,BRZ,20,44516.91695673145,13,9,,2024-11-04
,,polygon,,BRL,,29.34068188982949,10.1992362169543,BRZ,1331,4255833.817971909,193,184,,2024-11-04
1760532,45100,arbitrum,2.5617256601981673,CAD,6.259436608650531e-07,9.6502e-06,0.028230059105013895,CADC,8,2727.4425555763123,4,3,0.06047544469127078,2024-11-04
1760532,1243852,ethereum,70.65205290219093,CAD,3.2575935529994187e-06,0.001429735367873395,4.051964256085433,CADC,1,1338.3522624842258,1,1,0.001075973879918371,2024-11-04
1760532,471580,polygon,26.7862214376109,CAD,8.036227994029825e-07,1.1646087861482164,0.3789724397424585,CADC,27,66841.61313633766,13,13,0.14173971147278863,2024-11-04
83877179.57142857,2898111.285714286,avalanche_c,3.4551844739203434,EUR,0.00037199602901467503,41.66742330861586,1078.0858899283287,EURC,6936,13479598.532623071,1657,1580,4.651166640518019,2024-11-04
83877179.57142857,42209241.85714286,base,50.322676647941044,EUR,0.00012392818584424715,1.880525304288582,5230.914769216776,EURC,188410,1257821361.8246505,2799,2321,29.799667240689747,2024-11-04
83877179.57142857,33987147.28571428,ethereum,40.520136060096455,EUR,0.0003487649008873394,4.257252179864486,11853.524054545547,EURC,1525,161133022.50183263,352,290,4.740998741296572,2024-11-04
28402895,28402895,ethereum,100,EUR,4.5752553660985186e-07,0.005111813434195284,12.995049776148278,EURCV,7,219375.19884581058,6,5,0.0077236915055951365,2024-11-04
,,bnb,,EUR,,0.03552328218310692,20.918671890668605,EURI,244,216511.26080339748,97,67,,2024-11-04
,,ethereum,,EUR,,0.07647107709954946,209.4912969020934,EURI,91,67853313.9714378,40,35,,2024-11-04
16514471.8,,arbitrum,,EUR,,2.0747324879e-05,0.05301914782098983,EURe,27,242621.820802935,7,6,,2024-11-04
16514471.8,4599578.6,ethereum,27.851805711400345,EUR,,0,0,EURe,293,14059716.959344864,95,87,3.056740232538882,2024-11-04
16514471.8,11240725.2,gnosis,68.06590810854755,EUR,5.321855674768049e-06,59.817639943165624,59.82151719412821,EURe,59294,72978027.01768738,2433,2801,6.4922881503844065,2024-11-04
16514471.8,446555.8,polygon,2.704027143029788,EUR,0.0001311822331342573,175.4605837187571,58.58018706305477,EURe,7824,5282045.91980218,432,405,11.82841185760476,2024-11-04
1495555375.142857,1928878,arbitrum,0.12897402744554018,JPY,2.96574199709987e-09,1.841650712e-06,0.005720554491882003,GYEN,2,10.425015100764092,2,2,5.404704237781805e-06,2024-11-04
1495555375.142857,1466495784,ethereum,98.05693646481788,JPY,4.15527390202269e-07,0.22036664150179114,609.3691658681504,GYEN,103,101864.84814575728,48,49,6.946139856461891e-05,2024-11-04
,,avalanche_c,,TRY,,0.9618839616545871,27.175888631502925,TRYB,176,40495.806293796275,10,12,,2024-11-04
,,bnb,,TRY,,0.000146703,0.0876279482896875,TRYB,1,9.891234804322652,1,1,,2024-11-04
,,ethereum,,TRY,,0.09038445135463566,244.75492739665788,TRYB,145,205467076.34060845,20,19,,2024-11-04
,,polygon,,TRY,,0.3399662186951446,0.10534893947512347,TRYB,20,49951.31182917704,10,9,,2024-11-04
7390999.285714285,590555,avalanche_c,7.990191544754387,CHF,3.8491648683452764e-06,0.082659613925,2.2731435588256446,VCHF,10,19.280326679718073,7,5,3.26478087218262e-05,2024-11-04
7390999.285714285,45925,ethereum,0.6213638809134547,CHF,0.00017100660930679019,0.002821551746743296,7.853478532414339,VCHF,4,29091.24216930376,4,4,0.6334511087491292,2024-11-04
2721471.714285714,1027355,avalanche_c,37.74997897671124,EUR,1.6252437896994716e-06,0.05717058566066191,1.6697023335667007,VEUR,5,21.327888435124628,3,3,2.075999867146666e-05,2024-11-04
2721471.714285714,102057,ethereum,3.7500665343783006,EUR,0.00012065429023529782,0.004639384807867807,12.31361489854379,VEUR,7,20951.551126144506,5,7,0.20529264162325472,2024-11-04
2721471.714285714,50742.857142857145,polygon,1.8645373705886659,EUR,1.4538724532751687e-06,0.23530239010827658,0.07377364220047714,VEUR,9,97.51383171384136,7,6,0.001921725287153405,2024-11-04
,,avalanche_c,,SGD,,7.81234588558847,211.08776115848266,XSGD,814,6114852.946991041,70,63,,2024-11-04
,,ethereum,,SGD,,0.7790900762294546,2187.4350463539104,XSGD,365,2900782.946733841,157,124,,2024-11-04
,,polygon,,SGD,,494.9460511209786,164.54247460704573,XSGD,12351,12433466.639340954,877,835,,2024-11-04
,,ethereum,,CHF,,0.46059666807450855,1277.8708087233422,ZCHF,134,3203560.631609019,50,44,,2024-11-04
1360373.4285714286,526577.1428571428,ethereum,38.70827905026918,AUD,0.0012691485391210472,0.2603417100594349,668.3046115916778,AUDD,53,184851.65441012755,14,13,0.3510438250455483,2024-10-28
,,polygon,,BRL,,534.5855587898347,173.9504143346934,BRLA,23810,7258599.6924473485,2581,2542,,2024-10-28
,,bnb,,BRL,,0.005044816273930383,2.986739662489355,BRZ,19,8548.105093101003,10,9,,2024-10-28
,,ethereum,,BRL,,0.03306545288933882,85.57965988461976,BRZ,48,159446.55353506343,33,20,,2024-10-28
,,polygon,,BRL,,39.226197148655935,12.462573662070264,BRZ,1454,8939794.994276904,153,153,,2024-10-28
1617674.857142857,1243852,ethereum,76.89134775803439,CAD,1.142427663198371e-06,0.0005786070398213149,1.4210109337246202,CADC,2,4305.816680975182,2,2,0.003461679268092331,2024-10-28
1617674.857142857,328722.85714285716,polygon,20.320700151292986,CAD,3.2157875941596316e-07,0.31686063835232836,0.10571028859167089,CADC,41,208730.43367346545,13,13,0.6349738971231772,2024-10-28
83265596.28571428,3257000.5714285714,avalanche_c,3.911580192439418,EUR,0.0004441498959351435,56.97166286282547,1446.5964648607028,EURC,9687,22160097.359030794,2801,2633,6.803835883059434,2024-10-28
83265596.28571428,42536333.85714286,base,51.08512489502311,EUR,8.589769275444416e-05,1.425576790305948,3653.772936561318,EURC,141453,863444784.9326897,2413,2046,20.29899398082933,2024-10-28
83265596.28571428,33053318.57142857,ethereum,39.69624916635524,EUR,0.0002510092031396021,3.2277943401018296,8296.687155733696,EURC,1118,91190240.50816672,271,231,2.7588830546955108,2024-10-28
28331446.57142857,28331446.57142857,ethereum,100,EUR,3.559291629374466e-07,0.0038281144587764913,10.083988062975562,EURCV,3,56.58690756226928,2,2,1.9973179773790835e-06,2024-10-28
,,bnb,,EUR,,0.030214200162079076,17.394806292412056,EURI,91,122175.76899439578,62,42,,2024-10-28
,,ethereum,,EUR,,0.11617548069415846,294.21215980641824,EURI,52,34855655.711834654,35,25,,2024-10-28
17148824.42857143,,arbitrum,,EUR,,1.1186885553e-05,0.028419074308684747,EURe,16,2217.2853080419254,6,3,,2024-10-28
17148824.42857143,5384265.428571428,ethereum,31.39728586643394,EUR,,0,0,EURe,237,26931313.065863896,76,70,5.001854649095448,2024-10-28
17148824.42857143,11063689.857142856,gnosis,64.51573344415253,EUR,3.0656721418413627e-06,33.89161375599819,33.9176457810157,EURe,50047,62628597.56918261,2110,2705,5.660733297648325,2024-10-28
17148824.42857143,471802.85714285716,polygon,2.751225654609844,EUR,0.00012367784892422152,174.65611135125323,58.35156248773035,EURe,6020,3667488.055688019,388,377,7.773348550489046,2024-10-28
1534619569.857143,1466495784,ethereum,95.56086816594652,JPY,1.4592596224917245e-07,0.08414816698513614,213.99980841455454,GYEN,44,5476.541654456291,29,23,3.7344407765827518e-06,2024-10-28
,,avalanche_c,,TRY,,0.48157905443207555,12.020956477613328,TRYB,111,246918.73245008578,15,15,,2024-10-28
,,ethereum,,TRY,,0.09240817040778018,239.31703206772625,TRYB,113,137427483.08833855,20,18,,2024-10-28
,,polygon,,TRY,,2.243239443885331,0.7291974505160354,TRYB,131,121873.5960012453,19,17,,2024-10-28
7505285,590555,avalanche_c,7.868521981510362,CHF,8.548178896872786e-07,0.019749495,0.5048169788442708,VCHF,1,0.2661868958908772,1,1,4.5074022892173835e-07,2024-10-28
7505285,47792.857142857145,ethereum,0.6367893709946677,CHF,0.00032395897803871155,0.005879655609731848,15.482925157550136,VCHF,5,9502.646064738032,5,5,0.19882983844915922,2024-10-28
2792922,1027355,avalanche_c,36.78423529192724,EUR,5.36849031359606e-07,0.02200736,0.551534536612448,VEUR,2,0.5030824759382329,1,1,4.896870857086721e-07,2024-10-28
2792922,103684.14285714286,ethereum,3.7123894923360856,EUR,0.0001582298810185532,0.006421043429050469,16.405929587796386,VEUR,9,30406.085415755766,6,5,0.2932568527633932,2024-10-28
,,avalanche_c,,SGD,,3.91822606159494,100.67624105852258,XSGD,407,934966.3950564861,47,42,,2024-10-28
,,ethereum,,SGD,,0.29317541945396175,756.3624535323897,XSGD,239,2113115.0187040386,109,90,,2024-10-28
,,polygon,,SGD,,215.74986818594317,70.52587911417562,XSGD,9214,8155021.181519243,804,767,,2024-10-28
,,ethereum,,CHF,,0.2580481549271687,662.7358736261327,ZCHF,77,691477.340733108,37,32,,2024-10-28
1887220.857142857,486832,ethereum,25.796238853413023,AUD,0.0005876112789341694,0.11234482092939271,286.06797414607956,AUDD,26,224220.01042742023,10,13,0.4605695813492544,2024-10-21
,,gnosis,,BRL,,0.000114891890837322,0.00011495285853833898,BRLA,1,35301.36688657652,1,1,,2024-10-21
,,polygon,,BRL,,332.9582606399555,122.78193173080211,BRLA,20483,5489108.230019809,2198,2149,,2024-10-21
,,avalanche_c,,BRL,,0.000996914618,0.026761584463664636,BRZ,1,8790.383461139649,1,1,,2024-10-21
,,bnb,,BRL,,0.0034241214367620987,2.0195629575346548,BRZ,16,143451.54090423963,11,11,,2024-10-21
,,ethereum,,BRL,,0.02542225229308772,65.22314915724066,BRZ,37,390470.64691821043,19,14,,2024-10-21
,,polygon,,BRL,,8.34385814504337,3.085885592669645,BRZ,907,7062234.758694174,140,132,,2024-10-21
1524817.7142857143,235865.7142857143,polygon,15.468453184661698,CAD,1.637656766594512e-07,0.10692701775524835,0.038626708300764784,CADC,31,75612.47568047055,10,10,0.32057425518351473,2024-10-21
82840894,3218789,avalanche_c,3.8855073196095637,EUR,0.0003532039595657068,42.98908540521167,1136.889019806542,EURC,6759,34255104.40003898,1904,1646,10.642233585376047,2024-10-21
82840894,40851188.71428572,base,49.312829379033154,EUR,7.205290318777081e-05,1.1495070835710153,2943.4467455357844,EURC,114261,632035918.5591944,1921,1634,15.47166529179041,2024-10-21
82840894,35353779.28571428,ethereum,42.6767235101474,EUR,0.00010449524906895914,1.4352701620519759,3694.3019719897225,EURC,928,91975050.95823413,283,205,2.601562062571322,2024-10-21
28274282.14285714,28274282.14285714,ethereum,100,EUR,2.906961293233579e-06,0.0322086598481775,82.19224378325109,EURCV,47,433108.5245955015,7,7,0.015318108605099159,2024-10-21
,,bnb,,EUR,,0.014249771,8.405248672827568,EURI,115,529513.2693165751,59,36,,2024-10-21
,,ethereum,,EUR,,0.027218411884855197,70.60679599902224,EURI,46,26024022.913432945,28,21,,2024-10-21
15377361.285714285,4616286.714285715,ethereum,30.02001857480118,EUR,,0,0,EURe,291,7940437.067361723,86,76,1.7200918311224,2024-10-21
15377361.285714285,9984603.57142857,gnosis,64.93053903015443,EUR,3.372537611219676e-06,33.66055829560945,33.67345107776116,EURe,51121,50536757.93687982,2127,2596,5.061468647738125,2024-10-21
15377361.285714285,542884.7142857143,polygon,3.530415291666844,EUR,6.454682812098601e-05,95.26839285593661,35.0414863425106,EURe,6361,4562730.958784068,396,371,8.404603848143626,2024-10-21
1551167767.142857,1466495784,ethereum,94.54140390637326,JPY,1.0468394556738272e-07,0.05917616585748668,153.51856482705224,GYEN,39,7335.564054891323,24,22,5.002103746171645e-06,2024-10-21
,,avalanche_c,,TRY,,0.4098353210036314,10.993910269967827,TRYB,104,43384.11829087991,16,19,,2024-10-21
,,ethereum,,TRY,,0.05390892546470988,139.63789600168693,TRYB,96,99380676.30614136,23,23,,2024-10-21
,,polygon,,TRY,,0.7977253054506328,0.296225875802008,TRYB,89,10511.95033991613,25,22,,2024-10-21
7495999.285714285,590555,avalanche_c,7.878269160530299,CHF,1.607636572071975e-06,0.0359108525,0.9493978158199651,VCHF,5,2.0564672434993247,4,3,3.4822620136978347e-06,2024-10-21
7495999.285714285,48540,ethereum,0.6475454192279139,CHF,0.00015116344311405438,0.002894123661866016,7.3374735287562,VCHF,4,6866.049388995809,3,3,0.14145136771726016,2024-10-21
2753636.285714286,1027355,avalanche_c,37.30903043840109,EUR,5.198336003122771e-07,0.020702229,0.5340536484488194,VEUR,2,1.2976874699399599,1,1,1.2631344276710192e-06,2024-10-21
2753636.285714286,104335,ethereum,3.7889898728195974,EUR,0.0009058046502500032,0.036825225152374574,94.50712818383408,VEUR,6,6328.281413009522,5,4,0.06065348553227126,2024-10-21
2753636.285714286,50730,polygon,1.8422912373425808,EUR,6.721649707317745e-07,0.09335779635718586,0.03409892896522292,VEUR,6,0.3071088350922756,6,5,6.053791348162341e-06,2024-10-21
,,avalanche_c,,SGD,,5.580381428091852,150.09985675448786,XSGD,581,1564481.6606562978,44,38,,2024-10-21
,,ethereum,,SGD,,0.30547735303865786,785.974173391263,XSGD,234,1205711.304539412,108,83,,2024-10-21
,,polygon,,SGD,,189.5503742131758,69.63694094434582,XSGD,9953,11171166.778071145,807,736,,2024-10-21
